Stay Type,Sales Channel,Trip Type,Booking Origin,Flight Day,Days Before Flight,Length of Stay,Booking Completed
Long Stay,Internet,RoundTrip,Australia,6,150,36,0
Long Stay,Internet,RoundTrip,Australia,2,10,27,0
Long Stay,Internet,RoundTrip,Australia,1,39,59,0
Long Stay,Mobile,RoundTrip,Australia,6,5,17,0
Long Stay,Internet,RoundTrip,Australia,3,178,35,0
Long Stay,Internet,RoundTrip,Australia,3,32,60,0
Long Stay,Internet,RoundTrip,Australia,5,40,26,0
Long Stay,Internet,RoundTrip,Australia,3,28,143,0
Long Stay,Internet,RoundTrip,Australia,3,28,29,0
Long Stay,Internet,RoundTrip,Bangladesh,3,6,44,0
Long Stay,Internet,RoundTrip,Australia,4,130,52,0
Long Stay,Mobile,RoundTrip,Australia,7,47,113,0
Long Stay,Internet,RoundTrip,Australia,3,24,85,0
Long Stay,Internet,RoundTrip,Australia,7,297,20,0
Long Stay,Internet,RoundTrip,Bangladesh,7,30,22,0
Long Stay,Internet,RoundTrip,Australia,5,103,42,0
Long Stay,Internet,RoundTrip,Australia,6,18,47,0
Long Stay,Internet,RoundTrip,Australia,2,23,240,0
Long Stay,Internet,RoundTrip,Australia,7,216,41,0
Long Stay,Internet,RoundTrip,Australia,7,109,18,0
Long Stay,Internet,RoundTrip,Australia,6,22,26,0
Long Stay,Internet,RoundTrip,Australia,1,251,39,0
Long Stay,Internet,RoundTrip,Australia,1,251,32,0
Long Stay,Internet,RoundTrip,Australia,5,52,22,0
Long Stay,Internet,RoundTrip,Bangladesh,4,76,55,0
Long Stay,Internet,RoundTrip,Australia,5,27,24,0
Long Stay,Internet,RoundTrip,Australia,2,9,17,0
Long Stay,Internet,RoundTrip,Australia,1,14,23,0
Long Stay,Internet,RoundTrip,Australia,7,49,36,0
Long Stay,Internet,RoundTrip,Australia,5,5,19,0
Long Stay,Internet,RoundTrip,Australia,4,23,19,0
Long Stay,Internet,RoundTrip,Australia,6,64,29,0
Long Stay,Internet,RoundTrip,Australia,5,14,24,0
Long Stay,Internet,RoundTrip,Australia,4,105,33,0
Long Stay,Internet,RoundTrip,United States,3,69,18,0
Long Stay,Internet,RoundTrip,Bangladesh,4,8,120,0
Long Stay,Internet,RoundTrip,Australia,1,234,18,0
Long Stay,Internet,RoundTrip,Australia,3,29,19,0
Long Stay,Internet,RoundTrip,Australia,1,52,27,0
Long Stay,Internet,RoundTrip,Australia,7,204,57,0
Long Stay,Internet,RoundTrip,Bangladesh,5,38,27,0
Long Stay,Internet,RoundTrip,Australia,5,24,59,0
Long Stay,Internet,RoundTrip,Australia,3,71,20,0
Long Stay,Internet,RoundTrip,Australia,1,93,20,0
Long Stay,Internet,RoundTrip,Australia,7,32,37,0
Long Stay,Internet,RoundTrip,Australia,4,105,41,0
Long Stay,Internet,RoundTrip,Australia,4,2,115,0
Long Stay,Internet,RoundTrip,Australia,2,30,27,0
Long Stay,Internet,RoundTrip,Australia,2,74,56,0
Long Stay,Internet,RoundTrip,Bangladesh,4,63,50,0
Long Stay,Internet,RoundTrip,Bangladesh,1,17,17,0
Long Stay,Internet,RoundTrip,Australia,1,16,24,0
Long Stay,Internet,RoundTrip,Taiwan,6,3,29,0
Long Stay,Internet,RoundTrip,Australia,7,310,17,0
Long Stay,Internet,RoundTrip,Australia,5,212,19,0
Long Stay,Internet,RoundTrip,Australia,5,122,24,0
Long Stay,Internet,RoundTrip,Australia,1,9,20,0
Long Stay,Internet,RoundTrip,Australia,5,85,20,0
Long Stay,Internet,RoundTrip,Australia,4,39,31,0
Long Stay,Internet,RoundTrip,Australia,7,219,19,0
Long Stay,Internet,RoundTrip,Australia,2,189,17,0
Long Stay,Internet,RoundTrip,Australia,3,87,20,0
Long Stay,Internet,RoundTrip,Australia,5,81,34,0
Long Stay,Internet,RoundTrip,Australia,5,137,31,0
Long Stay,Internet,RoundTrip,Australia,5,205,81,1
Long Stay,Internet,RoundTrip,Australia,2,158,21,0
Long Stay,Internet,RoundTrip,Australia,1,381,17,0
Long Stay,Internet,RoundTrip,Australia,1,40,21,0
Long Stay,Internet,RoundTrip,Australia,3,14,19,0
Long Stay,Internet,RoundTrip,Australia,4,171,25,0
Long Stay,Mobile,RoundTrip,Australia,3,146,17,0
Long Stay,Internet,RoundTrip,Australia,4,161,23,0
Long Stay,Internet,RoundTrip,Vietnam,5,13,20,1
Long Stay,Internet,RoundTrip,Australia,6,248,36,0
Long Stay,Internet,RoundTrip,Australia,7,14,23,0
Long Stay,Internet,RoundTrip,Australia,3,52,86,0
Long Stay,Internet,RoundTrip,Vietnam,6,2,61,0
Long Stay,Internet,RoundTrip,Australia,6,112,27,0
Long Stay,Internet,RoundTrip,Australia,5,40,31,0
Long Stay,Internet,RoundTrip,Australia,4,342,17,0
Long Stay,Internet,RoundTrip,Australia,1,175,23,0
Long Stay,Internet,RoundTrip,Vietnam,1,34,19,0
Long Stay,Internet,RoundTrip,Australia,4,288,18,0
Long Stay,Internet,RoundTrip,Australia,7,118,23,0
Long Stay,Internet,RoundTrip,Australia,7,219,22,0
Long Stay,Mobile,RoundTrip,Vietnam,3,24,25,0
Long Stay,Internet,RoundTrip,Australia,3,325,34,0
Long Stay,Internet,RoundTrip,Australia,4,12,21,0
Long Stay,Internet,RoundTrip,Australia,3,104,22,0
Long Stay,Internet,RoundTrip,Australia,5,148,30,0
Long Stay,Internet,RoundTrip,Australia,5,12,34,0
Long Stay,Internet,RoundTrip,South Korea,3,88,145,1
Long Stay,Internet,RoundTrip,Australia,1,21,36,0
Long Stay,Internet,RoundTrip,Australia,7,301,22,0
Long Stay,Internet,RoundTrip,Australia,5,118,31,0
Long Stay,Internet,RoundTrip,Australia,5,316,25,0
Long Stay,Internet,RoundTrip,Australia,1,49,26,0
Long Stay,Internet,RoundTrip,Australia,7,93,45,0
Long Stay,Internet,RoundTrip,Australia,5,20,17,0
Long Stay,Internet,RoundTrip,Australia,1,192,17,0
Long Stay,Internet,RoundTrip,Australia,7,39,17,0
Long Stay,Internet,RoundTrip,Australia,7,34,90,0
Long Stay,Internet,RoundTrip,Australia,4,121,18,1
Long Stay,Internet,RoundTrip,Australia,7,74,17,0
Long Stay,Internet,RoundTrip,Australia,4,119,18,0
Long Stay,Internet,RoundTrip,Australia,1,267,22,0
Long Stay,Internet,RoundTrip,Australia,6,244,21,0
Long Stay,Internet,RoundTrip,Australia,6,134,43,0
Long Stay,Internet,RoundTrip,Australia,2,223,28,0
Long Stay,Internet,RoundTrip,Australia,7,21,26,0
Long Stay,Internet,RoundTrip,Australia,5,39,20,0
Long Stay,Internet,RoundTrip,Australia,6,64,26,0
Long Stay,Internet,RoundTrip,Vietnam,4,39,27,1
Long Stay,Internet,RoundTrip,Australia,5,86,17,0
Long Stay,Internet,RoundTrip,Australia,4,41,18,0
Long Stay,Internet,RoundTrip,Australia,7,28,72,0
Long Stay,Internet,RoundTrip,Australia,7,0,40,0
Long Stay,Internet,RoundTrip,Australia,1,41,36,0
Long Stay,Internet,RoundTrip,Australia,2,7,35,0
Long Stay,Internet,RoundTrip,Vietnam,3,6,28,0
Long Stay,Internet,RoundTrip,Australia,7,266,19,0
Long Stay,Internet,RoundTrip,Australia,1,57,24,0
Long Stay,Internet,RoundTrip,Vietnam,4,29,18,0
Long Stay,Internet,RoundTrip,Australia,5,120,20,0
Long Stay,Internet,RoundTrip,Australia,4,67,18,0
Long Stay,Internet,RoundTrip,Australia,2,13,25,0
Long Stay,Internet,RoundTrip,Australia,5,3,84,1
Long Stay,Internet,RoundTrip,Australia,5,149,33,0
Long Stay,Internet,RoundTrip,Australia,2,106,18,0
Long Stay,Internet,RoundTrip,Australia,5,92,34,0
Long Stay,Internet,RoundTrip,Vietnam,6,36,64,0
Long Stay,Internet,RoundTrip,Australia,5,9,33,0
Long Stay,Mobile,RoundTrip,Australia,1,7,21,0
Long Stay,Mobile,RoundTrip,Australia,2,125,20,0
Long Stay,Internet,RoundTrip,Vietnam,7,67,18,0
Long Stay,Internet,RoundTrip,Australia,4,129,47,0
Long Stay,Internet,RoundTrip,Australia,7,182,49,0
Long Stay,Mobile,RoundTrip,Australia,5,17,91,0
Long Stay,Mobile,RoundTrip,Australia,3,48,29,0
Long Stay,Internet,RoundTrip,Australia,3,68,20,0
Long Stay,Mobile,RoundTrip,Australia,2,125,20,0
Long Stay,Internet,RoundTrip,Australia,3,37,17,1
Long Stay,Internet,RoundTrip,Australia,3,45,18,0
Long Stay,Internet,RoundTrip,Australia,2,86,22,0
Long Stay,Internet,RoundTrip,Australia,7,126,22,0
Long Stay,Internet,RoundTrip,Australia,3,6,88,0
Long Stay,Internet,RoundTrip,Vietnam,2,157,18,0
Long Stay,Internet,RoundTrip,Australia,7,284,17,0
Long Stay,Internet,RoundTrip,Australia,1,111,22,0
Long Stay,Internet,RoundTrip,Australia,6,344,89,0
Long Stay,Internet,RoundTrip,Australia,1,274,27,0
Long Stay,Internet,RoundTrip,Australia,7,35,19,0
Long Stay,Internet,RoundTrip,Australia,7,322,19,0
Long Stay,Internet,RoundTrip,Australia,1,81,165,0
Long Stay,Internet,RoundTrip,Australia,4,77,24,0
Long Stay,Mobile,RoundTrip,Australia,1,15,39,0
Long Stay,Internet,RoundTrip,Australia,4,5,17,0
Long Stay,Internet,RoundTrip,Australia,3,20,26,0
Long Stay,Internet,RoundTrip,Australia,3,1,18,0
Long Stay,Mobile,RoundTrip,Australia,4,284,22,0
Long Stay,Internet,RoundTrip,Australia,7,10,27,0
Long Stay,Mobile,RoundTrip,Australia,4,40,24,0
Long Stay,Internet,RoundTrip,Australia,7,112,28,1
Long Stay,Mobile,RoundTrip,Australia,1,253,29,0
Long Stay,Internet,RoundTrip,Australia,2,173,22,0
Long Stay,Internet,RoundTrip,Australia,6,98,36,0
Long Stay,Internet,RoundTrip,Vietnam,5,18,68,0
Long Stay,Internet,RoundTrip,Australia,5,59,19,0
Long Stay,Internet,RoundTrip,Australia,7,130,39,0
Long Stay,Internet,RoundTrip,Australia,4,173,29,0
Long Stay,Internet,RoundTrip,Australia,5,99,36,0
Long Stay,Internet,RoundTrip,Australia,6,98,22,0
Long Stay,Internet,RoundTrip,Australia,2,177,25,0
Long Stay,Internet,RoundTrip,Australia,6,85,33,0
Long Stay,Internet,RoundTrip,Australia,6,59,45,0
Long Stay,Internet,RoundTrip,Australia,3,59,36,0
Long Stay,Internet,RoundTrip,Vietnam,6,48,31,0
Long Stay,Internet,RoundTrip,Australia,6,98,36,0
Long Stay,Internet,RoundTrip,Australia,3,114,23,0
Long Stay,Mobile,RoundTrip,Australia,6,177,24,0
Long Stay,Internet,RoundTrip,Vietnam,6,36,62,0
Long Stay,Internet,RoundTrip,United States,4,34,19,0
Long Stay,Internet,RoundTrip,Australia,1,33,132,0
Long Stay,Internet,RoundTrip,Thailand,7,112,47,0
Long Stay,Internet,RoundTrip,Thailand,6,4,28,0
Long Stay,Internet,RoundTrip,Thailand,4,66,21,0
Long Stay,Internet,RoundTrip,Peru,1,147,20,0
Long Stay,Internet,RoundTrip,India,2,31,17,0
Long Stay,Internet,RoundTrip,Thailand,7,173,159,0
Long Stay,Internet,RoundTrip,Japan,6,15,28,0
Long Stay,Mobile,RoundTrip,Indonesia,6,116,19,0
Long Stay,Internet,RoundTrip,United Kingdom,1,105,27,0
Long Stay,Internet,RoundTrip,Indonesia,3,161,25,0
Long Stay,Internet,RoundTrip,Indonesia,2,9,43,1
Long Stay,Internet,RoundTrip,India,6,46,18,0
Long Stay,Mobile,RoundTrip,Indonesia,5,54,19,0
Long Stay,Internet,RoundTrip,Indonesia,4,76,19,0
Long Stay,Internet,RoundTrip,Indonesia,6,37,59,0
Long Stay,Mobile,RoundTrip,Indonesia,4,134,26,1
Long Stay,Internet,RoundTrip,Indonesia,7,87,19,0
Long Stay,Mobile,RoundTrip,India,2,10,47,0
Long Stay,Internet,RoundTrip,Indonesia,4,88,51,0
Long Stay,Internet,RoundTrip,India,7,50,26,0
Long Stay,Mobile,RoundTrip,Indonesia,4,69,67,0
Long Stay,Internet,RoundTrip,Indonesia,3,77,32,0
Long Stay,Internet,RoundTrip,India,3,9,23,0
Long Stay,Internet,RoundTrip,Spain,6,118,30,0
Long Stay,Internet,RoundTrip,Indonesia,6,41,33,1
Long Stay,Internet,RoundTrip,Germany,3,43,25,0
Long Stay,Internet,RoundTrip,Timor-Leste,5,28,17,0
Long Stay,Mobile,RoundTrip,Indonesia,3,266,19,0
Long Stay,Internet,RoundTrip,United Kingdom,7,117,25,0
Long Stay,Internet,RoundTrip,Indonesia,4,155,30,0
Long Stay,Internet,RoundTrip,India,4,39,23,0
Long Stay,Internet,RoundTrip,India,1,133,19,0
Long Stay,Internet,RoundTrip,India,4,132,18,0
Long Stay,Internet,RoundTrip,Indonesia,3,15,20,0
Long Stay,Mobile,RoundTrip,India,2,22,30,0
Long Stay,Mobile,RoundTrip,India,5,45,20,0
Long Stay,Internet,RoundTrip,Indonesia,5,145,32,0
Long Stay,Mobile,RoundTrip,France,1,39,17,0
Long Stay,Internet,RoundTrip,India,5,21,27,0
Long Stay,Mobile,RoundTrip,Argentina,1,55,29,0
Long Stay,Internet,RoundTrip,Philippines,2,47,28,0
Long Stay,Internet,RoundTrip,Hong Kong,2,29,18,0
Long Stay,Mobile,RoundTrip,India,5,222,21,0
Long Stay,Internet,RoundTrip,India,2,113,30,0
Long Stay,Internet,RoundTrip,Thailand,4,169,26,0
Long Stay,Internet,RoundTrip,Japan,1,71,103,0
Long Stay,Mobile,RoundTrip,Japan,1,13,22,0
Long Stay,Internet,RoundTrip,Australia,4,13,24,0
Short Stay,Mobile,OneWay,Hong Kong,6,56,1,0
Long Stay,Internet,RoundTrip,Japan,2,142,74,0
Long Stay,Internet,RoundTrip,Japan,5,21,79,0
Long Stay,Internet,RoundTrip,Malaysia,7,120,23,1
Long Stay,Internet,RoundTrip,Malaysia,3,9,28,0
Long Stay,Internet,RoundTrip,Malaysia,7,120,23,1
Long Stay,Internet,RoundTrip,Malaysia,4,88,23,0
Long Stay,Mobile,RoundTrip,India,6,60,23,0
Long Stay,Internet,RoundTrip,India,3,44,17,0
Long Stay,Mobile,RoundTrip,Thailand,1,21,30,1
Long Stay,Internet,RoundTrip,Malaysia,6,2,88,0
Long Stay,Internet,RoundTrip,Japan,5,137,164,0
Long Stay,Internet,CircleTrip,Japan,4,24,71,0
Long Stay,Internet,CircleTrip,Japan,7,56,17,0
Long Stay,Internet,RoundTrip,Japan,1,3,17,0
Long Stay,Internet,RoundTrip,India,3,23,30,0
Long Stay,Mobile,RoundTrip,India,2,17,131,0
Long Stay,Internet,RoundTrip,India,4,11,23,0
Long Stay,Internet,RoundTrip,Indonesia,4,18,18,0
Long Stay,Internet,RoundTrip,United States,3,16,28,0
Long Stay,Internet,RoundTrip,Indonesia,5,12,40,0
Long Stay,Internet,RoundTrip,Indonesia,5,12,40,0
Long Stay,Internet,RoundTrip,Indonesia,1,123,17,0
Long Stay,Internet,RoundTrip,India,2,29,21,0
Long Stay,Internet,RoundTrip,India,1,133,41,0
Long Stay,Internet,RoundTrip,India,5,9,35,0
Long Stay,Internet,RoundTrip,Malaysia,7,1,28,0
Long Stay,Internet,RoundTrip,India,5,14,166,0
Long Stay,Internet,RoundTrip,India,2,293,20,0
Long Stay,Internet,RoundTrip,Australia,4,105,22,0
Long Stay,Internet,RoundTrip,Australia,4,6,104,0
Long Stay,Internet,RoundTrip,United States,5,145,38,0
Long Stay,Internet,RoundTrip,Australia,2,173,21,1
Long Stay,Internet,RoundTrip,Australia,1,45,29,0
Long Stay,Mobile,RoundTrip,Australia,1,117,107,0
Long Stay,Internet,RoundTrip,India,2,1,27,0
Long Stay,Mobile,RoundTrip,India,5,37,55,0
Long Stay,Internet,RoundTrip,Australia,3,76,17,0
Long Stay,Internet,RoundTrip,Australia,5,185,22,0
Long Stay,Internet,RoundTrip,Australia,6,222,20,0
Long Stay,Internet,RoundTrip,Australia,1,50,62,0
Long Stay,Internet,RoundTrip,India,3,12,26,0
Long Stay,Internet,RoundTrip,India,5,185,27,0
Long Stay,Mobile,RoundTrip,Australia,5,9,28,0
Long Stay,Internet,RoundTrip,Australia,1,34,17,0
Long Stay,Internet,RoundTrip,Australia,4,89,71,0
Long Stay,Internet,RoundTrip,India,1,58,87,0
Long Stay,Internet,RoundTrip,Australia,3,55,24,0
Long Stay,Internet,RoundTrip,Australia,3,1,18,0
Long Stay,Internet,RoundTrip,India,5,166,39,0
Long Stay,Internet,RoundTrip,India,3,19,29,0
Long Stay,Internet,RoundTrip,Australia,3,25,22,0
Long Stay,Internet,RoundTrip,India,7,75,74,0
Long Stay,Internet,RoundTrip,Australia,3,335,19,0
Long Stay,Internet,RoundTrip,India,5,187,36,0
Long Stay,Internet,RoundTrip,Australia,3,22,17,0
Long Stay,Internet,RoundTrip,India,2,52,25,0
Long Stay,Internet,RoundTrip,Australia,2,31,267,0
Long Stay,Internet,RoundTrip,Australia,3,49,20,0
Long Stay,Internet,RoundTrip,Australia,3,8,20,0
Long Stay,Mobile,RoundTrip,Australia,3,2,22,0
Long Stay,Internet,RoundTrip,India,4,40,34,0
Long Stay,Internet,RoundTrip,Australia,4,77,45,0
Long Stay,Internet,RoundTrip,India,6,18,57,0
Long Stay,Internet,RoundTrip,India,5,25,45,0
Long Stay,Internet,RoundTrip,Australia,7,130,20,0
Long Stay,Internet,RoundTrip,Australia,1,201,23,0
Long Stay,Internet,RoundTrip,Australia,7,63,68,0
Long Stay,Internet,RoundTrip,Australia,3,88,28,0
Long Stay,Internet,RoundTrip,India,1,4,20,0
Long Stay,Internet,RoundTrip,Australia,4,7,20,0
Long Stay,Internet,RoundTrip,New Zealand,4,19,22,0
Long Stay,Internet,RoundTrip,Australia,6,2,75,0
Long Stay,Mobile,RoundTrip,Australia,6,117,17,0
Long Stay,Internet,RoundTrip,Australia,2,51,17,0
Long Stay,Internet,RoundTrip,Australia,5,193,19,0
Long Stay,Internet,RoundTrip,Australia,2,61,17,0
Long Stay,Internet,RoundTrip,Australia,1,165,41,0
Long Stay,Internet,RoundTrip,Australia,7,282,22,0
Long Stay,Internet,RoundTrip,Australia,3,85,20,0
Long Stay,Internet,RoundTrip,India,6,177,180,0
Long Stay,Internet,RoundTrip,Australia,5,256,40,0
Long Stay,Internet,RoundTrip,Australia,5,39,50,0
Long Stay,Internet,RoundTrip,India,6,17,41,0
Long Stay,Internet,RoundTrip,Australia,5,9,42,0
Long Stay,Internet,RoundTrip,Australia,1,12,44,0
Long Stay,Internet,RoundTrip,Australia,2,315,34,0
Long Stay,Internet,RoundTrip,India,4,50,29,0
Long Stay,Mobile,RoundTrip,Australia,4,49,36,0
Long Stay,Internet,RoundTrip,Australia,6,159,31,0
Long Stay,Internet,RoundTrip,Australia,6,0,32,0
Long Stay,Internet,RoundTrip,India,5,203,20,0
Long Stay,Internet,RoundTrip,India,3,243,19,0
Long Stay,Internet,RoundTrip,Australia,1,6,34,0
Long Stay,Internet,RoundTrip,Australia,6,159,25,0
Long Stay,Internet,RoundTrip,Australia,3,19,87,0
Long Stay,Internet,RoundTrip,Australia,4,131,64,0
Long Stay,Internet,RoundTrip,Australia,3,57,24,0
Long Stay,Internet,RoundTrip,Australia,4,33,40,0
Long Stay,Internet,RoundTrip,Australia,3,25,43,0
Long Stay,Internet,RoundTrip,Australia,5,50,34,0
Long Stay,Internet,RoundTrip,Australia,1,92,17,0
Long Stay,Internet,RoundTrip,Oman,5,19,66,0
Long Stay,Internet,RoundTrip,Australia,6,64,21,0
Long Stay,Internet,RoundTrip,Australia,4,139,45,0
Long Stay,Internet,RoundTrip,Australia,7,194,32,0
Long Stay,Internet,RoundTrip,India,6,23,87,0
Long Stay,Internet,RoundTrip,Australia,1,223,35,0
Long Stay,Internet,RoundTrip,Australia,1,30,88,0
Long Stay,Internet,RoundTrip,Australia,7,191,19,0
Long Stay,Internet,RoundTrip,Australia,1,36,41,0
Long Stay,Internet,RoundTrip,India,1,27,21,0
Long Stay,Internet,RoundTrip,India,2,230,45,0
Long Stay,Internet,RoundTrip,Australia,4,80,31,0
Long Stay,Internet,RoundTrip,Australia,5,0,29,0
Long Stay,Internet,RoundTrip,Australia,2,40,36,0
Long Stay,Mobile,RoundTrip,Australia,7,161,31,0
Long Stay,Internet,RoundTrip,India,6,34,55,0
Long Stay,Internet,RoundTrip,Australia,2,103,31,0
Long Stay,Internet,RoundTrip,Australia,2,23,29,0
Long Stay,Internet,RoundTrip,India,4,286,18,0
Long Stay,Internet,RoundTrip,Australia,6,26,20,0
Long Stay,Internet,RoundTrip,Australia,3,35,132,0
Long Stay,Mobile,RoundTrip,India,7,159,20,0
Long Stay,Internet,RoundTrip,Australia,6,70,32,0
Long Stay,Internet,RoundTrip,Australia,1,76,28,0
Long Stay,Internet,RoundTrip,Australia,1,8,17,0
Long Stay,Mobile,RoundTrip,Australia,3,42,188,0
Long Stay,Internet,RoundTrip,Australia,1,27,17,0
Long Stay,Internet,RoundTrip,Australia,2,257,24,0
Long Stay,Internet,RoundTrip,Australia,3,41,29,0
Long Stay,Internet,RoundTrip,Australia,7,49,28,0
Long Stay,Internet,RoundTrip,Australia,5,6,46,0
Long Stay,Internet,RoundTrip,Australia,7,67,17,0
Long Stay,Internet,RoundTrip,India,4,311,23,0
Long Stay,Internet,RoundTrip,Australia,3,202,36,0
Long Stay,Internet,RoundTrip,New Caledonia,2,23,20,0
Long Stay,Internet,RoundTrip,Australia,3,25,19,0
Long Stay,Internet,RoundTrip,Kuwait,5,50,30,0
Long Stay,Internet,RoundTrip,Australia,6,19,71,0
Long Stay,Internet,RoundTrip,Australia,1,43,33,0
Long Stay,Internet,RoundTrip,Australia,7,91,28,0
Long Stay,Internet,RoundTrip,Australia,4,219,39,0
Long Stay,Internet,RoundTrip,India,6,244,58,0
Long Stay,Internet,RoundTrip,India,1,50,34,0
Long Stay,Internet,RoundTrip,Australia,1,209,21,0
Long Stay,Internet,RoundTrip,Australia,1,20,363,0
Long Stay,Internet,RoundTrip,Australia,1,36,120,0
Long Stay,Internet,RoundTrip,India,5,7,79,0
Long Stay,Internet,RoundTrip,India,3,77,228,0
Long Stay,Internet,RoundTrip,Australia,2,187,31,0
Long Stay,Internet,RoundTrip,India,4,57,81,0
Long Stay,Mobile,RoundTrip,India,6,50,84,0
Long Stay,Internet,RoundTrip,Australia,3,38,55,0
Long Stay,Internet,RoundTrip,Australia,6,64,24,0
Long Stay,Internet,RoundTrip,Australia,1,178,22,0
Long Stay,Internet,RoundTrip,Australia,3,64,17,0
Long Stay,Internet,RoundTrip,United Kingdom,7,92,52,0
Long Stay,Internet,RoundTrip,Australia,3,124,34,0
Long Stay,Internet,RoundTrip,Australia,2,280,22,0
Long Stay,Internet,RoundTrip,Australia,5,165,24,0
Long Stay,Internet,RoundTrip,Australia,6,71,70,0
Long Stay,Internet,RoundTrip,Australia,5,429,33,0
Long Stay,Internet,RoundTrip,Australia,3,11,62,0
Long Stay,Internet,RoundTrip,Australia,6,63,23,0
Long Stay,Internet,RoundTrip,India,5,2,25,0
Long Stay,Internet,RoundTrip,Australia,4,115,17,0
Long Stay,Internet,RoundTrip,Australia,3,6,36,0
Long Stay,Internet,RoundTrip,India,3,46,25,0
Long Stay,Internet,RoundTrip,Russia,2,86,20,0
Long Stay,Internet,RoundTrip,Australia,3,118,27,0
Long Stay,Internet,RoundTrip,Australia,7,0,29,0
Long Stay,Internet,RoundTrip,Australia,6,43,31,0
Long Stay,Internet,RoundTrip,Australia,3,38,23,0
Long Stay,Internet,RoundTrip,Australia,3,46,17,1
Long Stay,Mobile,RoundTrip,India,6,22,126,0
Long Stay,Internet,RoundTrip,Australia,4,35,32,0
Long Stay,Internet,RoundTrip,Australia,3,176,43,0
Long Stay,Mobile,RoundTrip,India,3,32,350,0
Long Stay,Internet,RoundTrip,Australia,3,27,33,0
Long Stay,Internet,RoundTrip,India,4,4,87,0
Long Stay,Internet,RoundTrip,Australia,2,19,84,0
Long Stay,Internet,RoundTrip,Australia,5,43,95,0
Long Stay,Internet,RoundTrip,Australia,5,9,42,0
Long Stay,Mobile,RoundTrip,Australia,5,88,19,0
Long Stay,Mobile,RoundTrip,Australia,6,14,29,0
Long Stay,Internet,RoundTrip,India,4,99,36,0
Long Stay,Internet,RoundTrip,Australia,1,43,22,0
Long Stay,Internet,RoundTrip,Australia,3,14,20,0
Long Stay,Internet,RoundTrip,Australia,4,35,22,0
Long Stay,Internet,RoundTrip,Australia,5,51,35,0
Long Stay,Internet,RoundTrip,Australia,2,82,33,0
Long Stay,Internet,RoundTrip,Australia,1,26,102,0
Long Stay,Internet,RoundTrip,Australia,1,9,38,0
Long Stay,Internet,RoundTrip,India,5,14,225,0
Long Stay,Internet,RoundTrip,Australia,5,49,30,0
Long Stay,Internet,RoundTrip,Australia,2,42,17,1
Long Stay,Internet,RoundTrip,Australia,3,15,29,0
Long Stay,Internet,RoundTrip,Australia,7,37,19,0
Long Stay,Internet,RoundTrip,Australia,3,43,32,0
Long Stay,Internet,RoundTrip,Australia,1,16,192,0
Long Stay,Internet,RoundTrip,India,6,259,41,0
Long Stay,Internet,RoundTrip,Australia,2,159,17,0
Long Stay,Internet,RoundTrip,India,6,15,83,0
Long Stay,Internet,RoundTrip,India,1,28,89,0
Long Stay,Internet,RoundTrip,India,4,32,57,0
Long Stay,Mobile,RoundTrip,India,3,77,32,0
Long Stay,Internet,RoundTrip,Australia,3,2,22,0
Long Stay,Internet,RoundTrip,India,3,46,25,0
Long Stay,Internet,RoundTrip,Australia,5,111,45,0
Long Stay,Internet,RoundTrip,India,7,8,19,0
Long Stay,Internet,RoundTrip,India,5,224,39,0
Long Stay,Mobile,RoundTrip,Australia,1,145,55,0
Long Stay,Internet,RoundTrip,India,7,183,45,0
Long Stay,Internet,RoundTrip,Australia,7,26,86,0
Long Stay,Internet,RoundTrip,Australia,5,18,27,0
Long Stay,Internet,RoundTrip,Australia,3,46,26,0
Long Stay,Internet,RoundTrip,Australia,4,77,25,0
Long Stay,Internet,RoundTrip,Australia,6,21,50,0
Long Stay,Mobile,RoundTrip,Australia,7,97,23,0
Long Stay,Mobile,RoundTrip,Australia,1,2,73,0
Long Stay,Mobile,RoundTrip,India,3,170,22,0
Long Stay,Internet,RoundTrip,United States,2,102,27,0
Long Stay,Mobile,RoundTrip,India,6,97,34,0
